abn,cn,agency,category,period,value
58611021884,CN3524668,"Department of Infrastructure, Transport, Regional Development and Communications",Personnel recruitment,14-Jul-2018 to 17-Aug-2018,"$15,000.00"
58611021884,CN3524020,Department of Agriculture,Temporary personnel services,30-Jun-2018 to 28-Sep-2018,"$25,000.00"
58611021884,CN3521425,"Department of Education, Skills and Employment",Personnel recruitment,3-Jul-2018 to 8-Oct-2018,"$25,650.00"
58611021884,CN3443300-A3,Australian Public Service Commission,Temporary personnel services,5-Jul-2017 to 30-Jun-2018,"$42,014.83"
58611021884,CN3497339-A1,"Department of Employment, Skills, Small and Family Business",Personnel recruitment,5-Apr-2018 to 28-Sep-2018,"$76,000.00"
58611021884,CN3517644,Clean Energy Regulator,Temporary personnel services,21-Jun-2018 to 30-Sep-2018,"$28,107.00"
58611021884,CN3514780,Department of Foreign Affairs and Trade,Business administration services,14-May-2018 to 13-May-2019,"$154,000.00"
58611021884,CN3514347,"Department of Infrastructure, Transport, Regional Development and Communications",Personnel recruitment,18-Jun-2018 to 13-Jul-2018,"$12,000.00"
58611021884,CN3514023,Australian Taxation Office,Temporary personnel services,18-Jun-2018 to 23-Jun-2019,"$58,591.50"
58611021884,CN3471699-A1,"Department of Industry, Science, Energy and Resources",Personnel recruitment,4-Dec-2017 to 29-Jun-2019,"$134,580.00"
58611021884,CN3476806-A1,Australian Transaction Reports and Analysis Centre,Temporary personnel services,8-Jan-2018 to 30-Jun-2019,"$129,230.40"
58611021884,CN3507879,"Department of Employment, Skills, Small and Family Business",Education and Training Services,1-Apr-2018 to 30-Jun-2018,"$14,000.00"
58611021884,CN3504295,"Department of Employment, Skills, Small and Family Business",Personnel recruitment,7-May-2018 to 1-Jun-2018,"$24,000.00"
58611021884,CN3503470,Department of Foreign Affairs and Trade,Public relation services,14-May-2018 to 13-May-2019,"$154,000.00"
58611021884,CN3499161-A1,"Department of Industry, Science, Energy and Resources",Personnel recruitment,23-Apr-2018 to 31-Dec-2019,"$258,825.00"
58611021884,CN3501807,Australian Taxation Office,Temporary personnel services,7-May-2018 to 1-Jul-2018,"$12,540.00"
58611021884,CN3460551-A1,Department of Home Affairs,Personnel recruitment,12-Sep-2017 to 31-Mar-2018,"$82,971.50"
58611021884,CN3498894,Department of Agriculture,Human resources services,17-Apr-2018 to 31-May-2018,"$10,260.00"
58611021884,CN3498766,"Department of Employment, Skills, Small and Family Business",Education and Training Services,18-Apr-2018 to 29-Jun-2018,"$13,000.00"
58611021884,CN3497805,Australian Taxation Office,Temporary personnel services,16-Apr-2018 to 1-Jul-2018,"$16,788.75"
58611021884,CN3497628,Department of the Prime Minister and Cabinet,Temporary personnel services,9-Apr-2018 to 31-Aug-2018,"$46,172.00"
58611021884,CN3497509,Department of Agriculture,Temporary personnel services,23-Apr-2018 to 22-Jul-2018,"$30,000.00"
58611021884,CN3497405,Australian Taxation Office,Temporary personnel services,16-Apr-2018 to 1-Jul-2018,"$19,284.38"
58611021884,CN3496216,Australian Taxation Office,Temporary personnel services,16-Apr-2018 to 30-Dec-2018,"$69,673.32"
58611021884,CN3388035-A1,"Department of Employment, Skills, Small and Family Business",Education and Training Services,15-Nov-2016 to 30-Jun-2018,"$47,000.00"
58611021884,CN3494993,Department of Agriculture,Temporary personnel services,26-Mar-2018 to 29-Jun-2018,"$26,000.00"
58611021884,CN3491483,"Department of Employment, Skills, Small and Family Business",Travel facilitation,1-Mar-2018 to 30-Jun-2018,"$20,000.00"
58611021884,CN3481874-A1,"Department of Employment, Skills, Small and Family Business",Temporary personnel services,1-Feb-2018 to 30-Jun-2018,"$56,000.00"
58611021884,CN3489892,"Department of Infrastructure, Transport, Regional Development and Communications",Personnel recruitment,13-Mar-2018 to 8-Mar-2019,"$142,000.00"
58611021884,CN3489280,Department of Finance,Management advisory services,28-Feb-2018 to 6-Apr-2018,"$13,320.00"
58611021884,CN3481604,"Department of Industry, Science, Energy and Resources",Personnel recruitment,31-Jan-2018 to 30-Jun-2018,"$62,163.86"
58611021884,CN3404802-A1,Australian Taxation Office,Temporary personnel services,11-Mar-2017 to 10-Mar-2019,"$266,537.70"
58611021884,CN3464929,Department of the Prime Minister and Cabinet,Personnel recruitment,23-Oct-2017 to 27-Apr-2018,"$80,759.25"
58611021884,CN3417498-A1,"Department of Industry, Science, Energy and Resources",Temporary personnel services,22-May-2017 to 29-Dec-2017,"$81,840.00"
58611021884,CN3414943-A1,"Department of Industry, Science, Energy and Resources",Temporary personnel services,10-Apr-2017 to 29-Dec-2017,"$97,185.00"
58611021884,CN3456600,"Department of Employment, Skills, Small and Family Business",Education and Training Services,10-Sep-2017 to 30-Jun-2018,"$79,000.00"
58611021884,CN3444798-A1,"Department of Employment, Skills, Small and Family Business",Education and Training Services,19-Jul-2017 to 30-Jun-2018,"$27,500.00"
58611021884,CN3453192,Department of Foreign Affairs and Trade,Temporary personnel services,1-Sep-2017 to 31-Oct-2017,"$28,490.00"
58611021884,CN3404026-A1,"Department of Industry, Science, Energy and Resources",Management advisory services,15-Feb-2017 to 14-Feb-2018,"$131,917.50"
58611021884,CN3449773,"Department of Employment, Skills, Small and Family Business",Education and Training Services,17-Aug-2017 to 30-Jun-2018,"$25,000.00"
58611021884,CN3445349,Department of Home Affairs,Temporary personnel services,12-Jul-2017 to 30-Jul-2018,"$250,000.00"
58611021884,CN3382901-A1,"Department of Industry, Science, Energy and Resources",Temporary personnel services,17-Oct-2016 to 30-Jun-2018,"$528,000.00"
58611021884,CN3438657,Australian Taxation Office,Temporary personnel services,3-Jul-2017 to 1-Jul-2018,"$120,120.00"
58611021884,CN3402173-A1,"Department of Industry, Science, Energy and Resources",Management advisory services,30-Jan-2017 to 1-Jan-2018,"$143,286.00"
58611021884,CN3430016,Department of Defence,Temporary personnel services,29-May-2017 to 1-Nov-2017,"$61,921.20"
58611021884,CN3429684,"Department of Infrastructure, Transport, Regional Development and Communications",Personnel recruitment,9-Jun-2017 to 6-Oct-2017,"$40,500.00"
58611021884,CN3405714-A1,Australian Public Service Commission,Temporary personnel services,13-Feb-2017 to 29-Sep-2017,"$58,392.68"
58611021884,CN3387449-A1,"Department of Industry, Science, Energy and Resources",Management advisory services,21-Nov-2016 to 17-Nov-2017,"$132,990.00"
58611021884,CN3417481,"Department of Infrastructure, Transport, Regional Development and Communications",Personnel recruitment,18-Apr-2017 to 7-Jul-2017,"$36,500.00"
58611021884,CN3416756,"Department of Industry, Science, Energy and Resources",Temporary personnel services,18-Apr-2017 to 17-Apr-2018,"$113,899.50"
58611021884,CN3414930,"Department of Industry, Science, Energy and Resources",Temporary personnel services,10-Apr-2017 to 6-Oct-2017,"$66,495.00"
58611021884,CN3408624,Australian Taxation Office,Temporary personnel services,13-Mar-2017 to 30-Jun-2017,"$24,816.00"
58611021884,CN3387993,Department of Defence,Employment services,1-Nov-2016 to 16-Dec-2016,"$77,999.90"
58611021884,CN3387445,"Department of Industry, Science, Energy and Resources",Management advisory services,21-Nov-2016 to 19-May-2017,"$54,697.50"
58611021884,CN3384737,Department of Defence,Employment services,18-Oct-2016 to 23-Dec-2016,"$33,999.97"
58611021884,CN3382712,"Department of Employment, Skills, Small and Family Business",Education and Training Services,22-Nov-2016 to 22-Nov-2017,"$16,500.00"
58611021884,CN3377949,Australian Taxation Office,Personnel recruitment,26-Sep-2016 to 22-Dec-2016,"$22,770.00"
58611021884,CN3377854,Department of the Prime Minister and Cabinet,Temporary personnel services,12-Sep-2016 to 9-Dec-2016,"$20,542.50"
58611021884,CN3375454,"Department of Industry, Science, Energy and Resources",Business administration services,12-Sep-2016 to 3-Mar-2017,"$103,305.00"
58611021884,CN3375418,"Department of Industry, Science, Energy and Resources",Personnel recruitment,5-Sep-2016 to 30-Jun-2017,"$11,286.00"
58611021884,CN3373692,Australian Taxation Office,Temporary personnel services,5-Sep-2016 to 10-Mar-2017,"$64,320.00"
58611021884,CN3363574,Fair Work Ombudsman and Registered Organisations Commission Entity,Temporary personnel services,11-Jul-2016 to 28-Feb-2017,"$255,200.00"
58611021884,CN3357488,Geoscience Australia,Human resources services,1-Apr-2016 to 2-Jun-2016,"$30,401.00"
58611021884,CN3353078,National Health Funding Body,Temporary personnel services,27-May-2016 to 31-Jul-2016,"$30,176.12"
95107127962,CN3336912-A3,Department of the Prime Minister and Cabinet,Local and long distance telephone communications,20-Apr-2016 to 20-Apr-2021,"$514,000.00"
95107127962,CN3708941,Australian Transaction Reports and Analysis Centre,Phone and video conference equipment and hardware and controllers,8-Oct-2020 to 7-Oct-2021,"$80,000.00"
95107127962,CN3721717,Department of Defence,Project management,6-Jul-2020 to 13-Dec-2020,"$15,345.00"
95107127962,CN3448077-A3,Department of Home Affairs,Components for information technology or broadcasting or telecommunications,1-Aug-2017 to 31-Jul-2021,"$3,971,000.00"
95107127962,CN3546717-A3,Department of Finance,Phone and video conference equipment and hardware and controllers,2-Apr-2019 to 23-Apr-2021,"$447,000.00"
95107127962,CN3099582-A5,Department of Health,Audio visual services,12-May-2015 to 30-Jun-2021,"$3,974,795.78"
95107127962,CN3651949-A2,Department of Finance,Application implementation services,18-Oct-2019 to 30-Nov-2020,"$985,462.50"
95107127962,CN3712605,Department of Defence,Management advisory services,20-Jul-2020 to 19-Jan-2021,"$147,840.00"
95107127962,CN3712509,Department of Health,Call management systems or accessories,21-Aug-2020 to 15-Oct-2020,"$27,702.84"
95107127962,CN3337069-A3,Attorney-General's Department,Phone and video conference equipment and hardware and controllers,1-Jul-2016 to 30-Jun-2021,"$929,000.00"
95107127962,CN3705199,Department of Health,Software,22-Jul-2020 to 30-Jun-2023,"$4,987,980.75"
95107127962,CN3621279-A1,Department of Defence,Business administration services,5-Jul-2019 to 30-Jun-2021,"$1,849,908.50"
95107127962,CN3611211-A1,Services Australia,Computer services,1-Jul-2019 to 30-Jun-2021,"$703,560.00"
95107127962,CN3695830,Department of Defence,Management advisory services,6-Jul-2020 to 13-Dec-2020,"$190,575.00"
95107127962,CN3687150,Department of Health,Temporary personnel services,1-Jul-2020 to 30-Jun-2021,"$372,735.00"
95107127962,CN3678402,Department of Foreign Affairs and Trade,Software,24-Apr-2020 to 23-Apr-2021,"$586,207.51"
95107127962,CN3673645,Department of Health,Data Voice or Multimedia Network Equipment or Platforms and Accessories,1-Apr-2020 to 30-Sep-2020,"$296,459.90"
95107127962,CN3601878-A1,Department of Health,Temporary personnel services,1-Jul-2019 to 30-Jun-2020,"$402,795.40"
95107127962,CN3589521-A1,Department of Foreign Affairs and Trade,Computer services,6-May-2019 to 5-May-2021,"$518,411.52"
95107127962,CN3664561,Department of Health,Information technology consultation services,9-Mar-2020 to 30-Jun-2020,"$201,850.00"
95107127962,CN3639489-A1,Department of the Prime Minister and Cabinet,Education and Training Services,11-Oct-2019 to 24-Dec-2020,"$304,066.00"
95107127962,CN3637650,Department of Finance,Computer programmers,4-Oct-2019 to 31-Oct-2019,"$86,872.50"
95107127962,CN3620762,"Department of Agriculture, Water and the Environment",Telephony equipment,16-Aug-2019 to 11-Aug-2020,"$300,000.00"
95107127962,CN3604722,Department of Health,Temporary personnel services,1-Jul-2019 to 30-Jun-2020,"$232,320.00"
95107127962,CN3601332,Department of Foreign Affairs and Trade,Information technology consultation services,11-Jun-2019 to 30-Jun-2019,"$55,000.00"
95107127962,CN3577333,Department of Defence,Information technology consultation services,12-Mar-2019 to 16-Jul-2019,"$99,000.00"
95107127962,CN3568727,Department of Finance,Personnel recruitment,18-Dec-2018 to 28-Jun-2019,"$278,300.00"
95107127962,CN3545729-A1,Department of Finance,Management advisory services,17-Sep-2018 to 31-Mar-2019,"$139,425.00"
95107127962,CN3568130,Department of Health,Temporary personnel services,1-Feb-2019 to 30-Jun-2020,"$493,199.99"
95107127962,CN3495798-A3,Services Australia,Computer services,18-Jan-2018 to 30-Jun-2019,"$575,542.00"
95107127962,CN3322442-A1,"Department of Agriculture, Water and the Environment",Telecommunications media services,1-Jul-2015 to 30-Jun-2019,"$362,138.38"
95107127962,CN3536754,Department of Health,Temporary personnel services,5-Sep-2018 to 30-Jun-2019,"$306,273.00"
95107127962,CN3515037,Department of Social Services,Temporary personnel services,2-Jul-2018 to 31-Oct-2018,"$14,080.00"
95107127962,CN3482146-A1,Department of Social Services,Personnel recruitment,7-Feb-2018 to 29-Jun-2018,"$52,800.00"
95107127962,CN3496170,Department of Foreign Affairs and Trade,Computer services,6-Apr-2018 to 5-Apr-2020,"$598,064.02"
95107127962,CN3322513-A3,Department of Social Services,Components for information technology or broadcasting or telecommunications,24-Feb-2016 to 30-Mar-2018,"$167,200.00"
95107127962,CN3480684,Department of Defence,Data Voice or Multimedia Network Equipment or Platforms and Accessories,8-Jan-2018 to 30-Mar-2018,"$24,200.00"
95107127962,CN3470568,Department of Social Services,Business administration services,27-Nov-2017 to 12-Jan-2018,"$35,200.00"
95107127962,CN3284341-A3,"Department of Industry, Science, Energy and Resources",Components for information technology or broadcasting or telecommunications,22-Jul-2015 to 31-Oct-2017,"$412,000.00"
95107127962,CN3449855,Department of Finance,Phone and video conference equipment and hardware and controllers,21-Apr-2016 to 22-Apr-2018,"$69,000.00"
95107127962,CN3414000,Department of Social Services,Components for information technology or broadcasting or telecommunications,7-Apr-2017 to 30-Jun-2017,"$1,155,000.00"
95107127962,CN2465882-A2,Attorney-General's Department,Phone and video conference equipment and hardware and controllers,7-Jul-2014 to 30-Jun-2016,"$86,000.00"
95107127962,CN2658192-A2,Department of Social Services,Phone and video conference equipment and hardware and controllers,5-Nov-2014 to 29-Feb-2016,"$78,880.00"
95107127962,CN3310037,Department of the Prime Minister and Cabinet,Local and long distance telephone communications,1-Dec-2015 to 30-Jun-2016,"$50,000.00"
95107127962,CN1668041-A1,Department of Home Affairs,Components for information technology or broadcasting or telecommunications,1-Aug-2013 to 31-Jul-2017,"$1,372,800.00"
95107127962,CN3278675,Department of Foreign Affairs and Trade,Components for information technology or broadcasting or telecommunications,1-Jul-2015 to 30-Jun-2018,"$168,000.00"
95107127962,CN1884291-A3,Department of Finance,Audio visual services,22-Apr-2012 to 22-Apr-2016,"$138,500.00"
95107127962,CN2609511,Department of the Prime Minister and Cabinet,Communications Devices and Accessories,8-Sep-2014 to 30-Jun-2015,"$22,000.00"
95107127962,CN2485281,"Department of Industry, Science, Energy and Resources",Audio visual services,17-Jun-2014 to 16-Jun-2015,"$132,000.00"
95107127962,CN418765-A2,Department of Social Services,Components for information technology or broadcasting or telecommunications,1-Jan-2012 to 30-Jun-2014,"$150,786.92"
23624453185,CN3645232-A2,Australian Taxation Office,Temporary personnel services,11-Dec-2019 to 27-Jun-2021,"$435,998.99"
23624453185,CN3634039-A1,Australian Taxation Office,Temporary personnel services,21-Oct-2019 to 17-Oct-2021,"$585,979.68"
23624453185,CN3713079,Australian Taxation Office,Temporary personnel services,21-Sep-2020 to 19-Sep-2021,"$405,891.20"
23624453185,CN3707715,Australian Taxation Office,Temporary personnel services,17-Aug-2020 to 14-Feb-2021,"$169,128.96"
23624453185,CN3665869-A1,Australian Taxation Office,Temporary personnel services,23-Mar-2020 to 21-Feb-2021,"$212,319.36"
23624453185,CN3704075,Australian Taxation Office,Temporary personnel services,12-Aug-2020 to 8-Aug-2021,"$389,328.19"
23624453185,CN3696555,Australian Taxation Office,Temporary personnel services,1-Jul-2020 to 27-Jun-2021,"$369,189.74"
